,FID,geometry,fa_included,aa_included,aa_donors_demo_pu,aa_recipients_demo_pu,between_cent_demo_pu,eig_vect_cent_demo_pu,fa_donors_demo_pu,fa_recipients_demo_pu,google_demo_pu,in_degree_demo_pu,out_degree_demo_pu,self_recruit_demo_pu,best_solution,select_freq,status
222,222,"POLYGON ((146.629975154307 -17.92245737601487, 146.7002970235256 -17.8854309489744, 146.7691294018894 -17.92491785031678, 146.7676737052903 -18.00146113144267, 146.6973133977392 -18.03851626769177, 146.6284472275314 -17.9989993989406, 146.629975154307 -17.92245737601487))",True,False,0.008928790956410266,0.008928790956410262,4.369572933765798,5.573698559175452e-10,0.00955936159487179,0.009559361594871793,0.0020198126277441945,115,115,0.0,0,5,0
223,223,"POLYGON ((146.7691294018894 -17.92491785031678, 146.8394174756767 -17.88783122296971, 146.9082881800127 -17.92725914941805, 146.9069047206505 -18.0038036278392, 146.8365783174203 -18.04091899718511, 146.7676737052903 -18.00146113144267, 146.7691294018894 -17.92491785031678))",True,False,0.013357857507692309,0.013357857507692309,2641.9535500964416,1.9266525797393327e-09,0.0051302950435897455,0.0051302950435897455,0.0012494767660674855,177,177,0.0,0,6,0
224,224,"POLYGON ((146.9082881800127 -17.92725914941805, 146.9785423425936 -17.89011234936608, 147.0474512639908 -17.9294812677288, 147.0461400485761 -18.00602688253204, 146.9758476656382 -18.04320245726134, 146.9069047206505 -18.0038036278392, 146.9082881800127 -17.92725914941805))",True,False,0.013360878530769237,0.013360878530769237,214.48428905071563,9.311866164169228e-10,0.005127274020512819,0.005127274020512817,0.001473025263942283,95,95,0.0,1,4,0
225,225,"POLYGON ((147.0474512639908 -17.9294812677288, 147.1176713997438 -17.89227432271986, 147.1866184290959 -17.93158419994355, 147.1853794639891 -18.00813089020761, 147.1151212171604 -18.04536664246041, 147.0461400485761 -18.00602688253204, 147.0474512639908 -17.9294812677288))",True,False,0.01303329263076923,0.01303329263076923,108.22073225417412,2.988156895125466e-10,0.005454859920512824,0.005454859920512824,0.001562656442367373,53,53,0.0,0,2,0
226,226,"POLYGON ((147.1866184290959 -17.93158419994355, 147.2568044225541 -17.89431713787149, 147.3257894505604 -17.93356794104095, 147.3246227417721 -18.0101156458371, 147.2543987467138 -18.04741154760729, 147.1853794639891 -18.00813089020761, 147.1866184290959 -17.93158419994355))",True,False,0.014150650784615387,0.014150650784615387,888.435179580544,1.7893402587162075e-10,0.004337501766666668,0.004337501766666667,0.0012211635519666227,81,81,0.0,0,3,0
227,227,"POLYGON ((147.3257894505604 -17.93356794104095, 147.3959411864128 -17.89624078994557, 147.4649641035796 -17.93543248628399, 147.4638696567699 -18.01198114467648, 147.3936800289864 -18.04933716781191, 147.3246227417721 -18.0101156458371, 147.3257894505604 -17.93356794104095))",False,False,0.010345885582051276,0.010345885582051278,264.7878668366598,5.0012657943073223e-11,0.00814226696923078,0.008142266969230778,0.001679561360874868,59,59,0.0,0,3,0
228,228,"POLYGON ((147.4649641035796 -17.93543248628399, 147.535081466672 -17.8980452743508, 147.6041421633133 -17.93717783122032, 147.6031199837924 -18.01372738226656, 147.5329648386298 -18.05114349846918, 147.4638696567699 -18.01198114467648, 147.4649641035796 -17.93543248628399))",False,False,0.0069353949205128215,0.00693539492051282,0.0,3.2807879351821174e-11,0.011552757630769234,0.011552757630769236,0.0021650362496954396,40,40,0.0,1,7,0
229,229,"POLYGON ((147.6041421633133 -17.93717783122032, 147.6742250386498 -17.89973058678005, 147.7433234048885 -17.93880397168175, 147.742373497616 -18.01535435443296, 147.6722529502615 -18.05283053525902, 147.6031199837924 -18.01372738226656, 147.6041421633133 -17.93717783122032))",False,False,0.007198497707692318,0.007198497707692321,0.0,3.038103800045914e-11,0.011289654843589738,0.011289654843589734,0.0020662565831411376,40,40,0.0,0,2,0
230,230,"POLYGON ((147.7433234048885 -17.93880397168175, 147.8133716776323 -17.90129672321062, 147.8825076034012 -17.94031090378473, 147.8816299729864 -18.01686205728623, 147.8115441384669 -18.05439827414653, 147.742373497616 -18.01535435443296, 147.7433234048885 -17.93880397168175))",False,False,0.009502313461538462,0.009502313461538464,0.0,2.5233269224536413e-11,0.008985839089743593,0.008985839089743592,0.0016714985049927909,40,40,0.0,0,2,0
231,231,"POLYGON ((146.0066188239886 -17.79510603522681, 146.077035850951 -17.75834922363188, 146.1456417539813 -17.79810042572128, 146.1438638516895 -17.8746384958137, 146.0734079615276 -17.91142384854015, 146.0047688397838 -17.87164257541459, 146.0066188239886 -17.79510603522681))",True,False,0.015490208346153849,0.01549020834615385,209.31835905991653,1.895141517644819e-10,0.0037826995333333346,0.0037826995333333333,0.0010250324381112386,142,142,0.0,1,5,0
232,232,"POLYGON ((146.1456417539813 -17.79810042572128, 146.2160255578705 -17.76128333811663, 146.2846702121115 -17.80097576086574, 146.282964400339 -17.87751530009013, 146.2125418409955 -17.91436096206474, 146.1438638516895 -17.8746384958137, 146.1456417539813 -17.79810042572128))",False,False,0.013403523115384617,0.013403523115384616,1249.7293549417052,2.0755454872614005e-09,0.005578189220512822,0.005578189220512825,0.0014355492651146559,196,196,0.0,0,3,0
233,233,"POLYGON ((146.2846702121115 -17.80097576086574, 146.3550206767499 -17.76409842415607, 146.4237039744303 -17.80373203380744, 146.4220702614355 -17.88027298138119, 146.3516811492881 -17.91717892558876, 146.282964400339 -17.87751530009013, 146.2846702121115 -17.80097576086574))",False,False,0.014578821112820519,0.014578821112820519,864.4234785572289,5.338099140772946e-10,0.0039345208076923075,0.003934520807692305,0.0010144886074778445,154,154,0.0,0,3,0
234,234,"POLYGON ((146.4237039744303 -17.80373203380744, 146.4940209837883 -17.7667944750445, 146.5627428169374 -17.80636923797728, 146.5611812106303 -17.88291153310777, 146.4908256619078 -17.91987773238619, 146.4220702614355 -17.88027298138119, 146.4237039744303 -17.80373203380744))",True,False,0.011803816110256413,0.011803816110256413,1002.1985765493081,3.859784041357062e-10,0.006684336441025643,0.006684336441025643,0.001525420532295897,172,172,0.0,0,4,0
235,235,"POLYGON ((146.5627428169374 -17.80636923797728, 146.6330262551348 -17.76937148435896, 146.7017865155839 -17.80888736708928, 146.7002970235256 -17.8854309489744, 146.629975154307 -17.92245737601487, 146.5611812106303 -17.88291153310777, 146.5627428169374 -17.80636923797728))",True,False,0.011011385966666672,0.011011385966666672,113.83715887775811,5.112832424357578e-10,0.007476766584615384,0.007476766584615383,0.0016692681395512668,124,124,0.0,1,4,0
236,236,"POLYGON ((146.7017865155839 -17.80888736708928, 146.7720362668903 -17.77182944595986, 146.8408348462732 -17.81128641514096, 146.8394174756767 -17.88783122296971, 146.7691294018894 -17.92491785031678, 146.7002970235256 -17.8854309489744, 146.7017865155839 -17.80888736708928))",True,False,0.014073906530769238,0.014073906530769236,1376.3083669409718,3.2757052119968872e-09,0.004414246020512818,0.004414246020512819,0.0011457136807863477,165,165,0.0,0,3,0
237,237,"POLYGON ((146.8408348462732 -17.81128641514096, 146.9110507951098 -17.7741683539909, 146.9798875848643 -17.81356637641328, 146.9785423425936 -17.89011234936608, 146.9082881800127 -17.92725914941805, 146.8394174756767 -17.88783122296971, 146.8408348462732 -17.81128641514096))",False,False,0.013232539984615394,0.01323253998461539,214.48428905071563,8.641457220309248e-10,0.00525561256666666,0.005255612566666664,0.0015054685233012598,95,95,0.0,0,4,0
238,238,"POLYGON ((146.9798875848643 -17.81356637641328, 147.0500696158048 -17.77638820287899, 147.1189445071735 -17.81572724547085, 147.1176713997438 -17.89227432271986, 147.0474512639908 -17.9294812677288, 146.9785423425936 -17.89011234936608, 146.9798875848643 -17.81356637641328))",True,False,0.01296241483589744,0.012962414835897442,108.22073225417412,3.044882222767452e-10,0.0055257377153846154,0.005525737715384614,0.0015466463655756622,53,53,0.0,0,1,0
239,239,"POLYGON ((147.1189445071735 -17.81572724547085, 147.1890925049453 -17.77848898733441, 147.2580053889765 -17.81776901716175, 147.2568044225541 -17.89431713787149, 147.1866184290959 -17.93158419994355, 147.1176713997438 -17.89227432271986, 147.1189445071735 -17.81572724547085))",True,False,0.013217065707692311,0.013217065707692311,264.7878668366598,2.0145966891381593e-10,0.005271086843589744,0.005271086843589744,0.0013977856280008366,59,59,0.0,1,5,0
240,240,"POLYGON ((147.2580053889765 -17.81776901716175, 147.3281192384615 -17.78047070235093, 147.3970700060106 -17.81969168661795, 147.3959411864128 -17.89624078994557, 147.3257894505604 -17.93356794104095, 147.2568044225541 -17.89431713787149, 147.2580053889765 -17.81776901716175))",True,False,0.009448399738461547,0.009448399738461547,264.7878668366598,3.117613484697665e-11,0.009039752812820509,0.009039752812820509,0.0018508727647861588,59,59,0.0,0,3,0
241,241,"POLYGON ((147.3970700060106 -17.81969168661795, 147.4671495922471 -17.78233334320584, 147.5361381339771 -17.82149524925496, 147.535081466672 -17.8980452743508, 147.4649641035796 -17.93543248628399, 147.3959411864128 -17.89624078994557, 147.3970700060106 -17.81969168661795))",False,False,0.008261966446153853,0.008261966446153849,0.0,2.692610030873913e-11,0.010226186105128203,0.010226186105128206,0.0019828394183981695,40,40,0.0,0,4,0
242,242,"POLYGON ((147.5361381339771 -17.82149524925496, 147.6061833421601 -17.7840769054599, 147.6752095485434 -17.8231797007721, 147.6742250386498 -17.89973058678005, 147.6041421633133 -17.93717783122032, 147.535081466672 -17.8980452743508, 147.5361381339771 -17.82149524925496))",False,False,0.009924640153846165,0.009924640153846165,0.0,2.2518540061238863e-11,0.00856351239743589,0.00856351239743589,0.0016472287959811668,40,40,0.0,0,4,0
243,243,"POLYGON ((146.0788469763436 -17.68181098449229, 146.1491920332845 -17.64502243551843, 146.2177647089212 -17.68474360165922, 146.2160255578705 -17.76128333811663, 146.1456417539813 -17.79810042572128, 146.077035850951 -17.75834922363188, 146.0788469763436 -17.68181098449229))",True,True,0.014283229653846163,0.01428322965384616,424.81695614992583,9.714065484909066e-10,0.004231366099999995,0.004231366099999999,0.001158031590886051,152,152,0.0,0,4,0
244,244,"POLYGON ((146.2177647089212 -17.68474360165922, 146.288076534209 -17.64789483671271, 146.3566878450525 -17.6875572510695, 146.3550206767499 -17.76409842415607, 146.2846702121115 -17.80097576086574, 146.2160255578705 -17.76128333811663, 146.2177647089212 -17.68474360165922))",False,False,0.012463260048717952,0.012463260048717954,0.0,2.5602151738949535e-09,0.0064811399461538475,0.006481139946153847,0.0016360737809861005,86,86,0.0,1,3,0
245,245,"POLYGON ((146.3566878450525 -17.6875572510695, 146.4269663228569 -17.65064829709154, 146.4956161612839 -17.69025192602727, 146.4940209837883 -17.7667944750445, 146.4237039744303 -17.80373203380744, 146.3550206767499 -17.76409842415607, 146.3566878450525 -17.6875572510695))",False,False,0.012427822774358978,0.012427822774358978,2915.9202336419116,6.555138632131976e-10,0.006072343705128207,0.006072343705128206,0.0014457401336318136,232,232,0.0,0,7,0
246,246,"POLYGON ((146.4956161612839 -17.69025192602727, 146.5658611759227 -17.65328281010546, 146.6345494341118 -17.6928276201193, 146.6330262551348 -17.76937148435896, 146.5627428169374 -17.80636923797728, 146.4940209837883 -17.7667944750445, 146.4956161612839 -17.69025192602727))",True,False,0.011011853220512824,0.011011853220512822,4.369572933765798,6.251037980100822e-10,0.007476299330769232,0.007476299330769234,0.0017203203405047884,115,115,0.0,1,6,0
247,247,"POLYGON ((146.6345494341118 -17.6928276201193, 146.7047608700517 -17.65579836948729, 146.7734874399844 -17.69528432721525, 146.7720362668903 -17.77182944595986, 146.7017865155839 -17.80888736708928, 146.6330262551348 -17.76937148435896, 146.6345494341118 -17.6928276201193))",False,False,0.014199013582051286,0.014199013582051286,1376.3083669409718,3.7103724635166613e-09,0.004289138969230771,0.004289138969230769,0.0011502711349408118,165,165,0.0,1,4,0
248,248,"POLYGON ((146.7734874399844 -17.69528432721525, 146.8436651818429 -17.65819496925243, 146.9124299553045 -17.69762204146746, 146.9110507951098 -17.7741683539909, 146.8408348462732 -17.81128641514096, 146.7720362668903 -17.77182944595986, 146.7734874399844 -17.69528432721525))",False,False,0.013603015071794877,0.013603015071794875,214.48428905071563,1.5364882735326796e-09,0.004885137479487179,0.004885137479487181,0.0014160594229379842,95,95,0.0,0,3,0
249,249,"POLYGON ((146.9124299553045 -17.69762204146746, 146.9825738878505 -17.66047260369903, 147.0513767564312 -17.69984075731113, 147.0500696158048 -17.77638820287899, 146.9798875848643 -17.81356637641328, 146.9110507951098 -17.7741683539909, 146.9124299553045 -17.69762204146746))",True,False,0.013163108969230772,0.013163108969230772,108.22073225417412,3.700492010386715e-10,0.005325043582051283,0.005325043582051284,0.0014849689261087818,53,53,0.0,0,3,0
250,250,"POLYGON ((147.0513767564312 -17.69984075731113, 147.1214867645861 -17.66263126740794, 147.1903276196823 -17.70194046946466, 147.1890925049453 -17.77848898733441, 147.1189445071735 -17.81572724547085, 147.0500696158048 -17.77638820287899, 147.0513767564312 -17.69984075731113))",True,False,0.012529236317948722,0.01252923631794872,264.7878668366598,2.0756125725325075e-10,0.0059589162333333326,0.005958916233333335,0.001517164625638184,59,59,0.0,0,5,0
251,251,"POLYGON ((147.1903276196823 -17.70194046946466, 147.2604035885211 -17.66467095524271, 147.3292823213361 -17.70392117292917, 147.3281192384615 -17.78047070235093, 147.2580053889765 -17.81776901716175, 147.1890925049453 -17.77848898733441, 147.1903276196823 -17.70194046946466))",True,False,0.009463912169230778,0.009463912169230778,0.0,3.1487216901778023e-11,0.009024240382051277,0.009024240382051277,0.0019399559301301835,40,40,0.0,0,5,0
252,252,"POLYGON ((147.3292823213361 -17.70392117292917, 147.3993241360889 -17.66659166234966, 147.4682406376339 -17.705782862989, 147.4671495922471 -17.78233334320584, 147.3970700060106 -17.81969168661795, 147.3281192384615 -17.78047070235093, 147.3292823213361 -17.70392117292917))",True,False,0.010643442838461529,0.010643442838461529,0.0,2.1878623613228964e-11,0.007844709712820527,0.007844709712820527,0.001618244876853824,40,40,0.0,0,4,0
253,253,"POLYGON ((146.0121572844337 -17.56549271016727, 146.0824636030793 -17.52873266414698, 146.1509644160157 -17.56848251992731, 146.1491920332845 -17.64502243551843, 146.0788469763436 -17.68181098449229, 146.010313043338 -17.64203110034099, 146.0121572844337 -17.56549271016727))",True,True,0.016344874861538468,0.016344874861538468,0.0,2.421049267075331e-10,0.002396514069230769,0.002396514069230769,0.0007732468676567957,91,91,0.0,0,4,0
254,254,"POLYGON ((146.1509644160157 -17.56848251992731, 146.2212376102593 -17.53166229107034, 146.2897770500225 -17.5713534562987, 146.288076534209 -17.64789483671271, 146.2177647089212 -17.68474360165922, 146.1491920332845 -17.64502243551843, 146.1509644160157 -17.56848251992731))",False,True,0.011922165117948726,0.011922165117948729,209.31835905991653,2.7941074187007917e-09,0.007098190110256406,0.007098190110256404,0.0017811819110348551,142,142,0.0,0,4,0
255,255,"POLYGON ((146.2897770500226 -17.5713534562987, 146.3600170042329 -17.53447307143652, 146.4285949635457 -17.57410551245941, 146.4269663228569 -17.65064829709154, 146.3566878450525 -17.6875572510695, 146.288076534209 -17.64789483671271, 146.2897770500226 -17.5713534562987))",True,False,0.012034865033333338,0.012034865033333337,1336.8839123723608,1.645694740622048e-09,0.00650988606923077,0.006509886069230769,0.0015904458316927381,189,189,0.0,0,6,0
256,256,"POLYGON ((146.4285949635457 -17.57410551245941, 146.4988015622386 -17.53716499856954, 146.5674179336259 -17.57673868186969, 146.5658611759227 -17.65328281010546, 146.4956161612839 -17.69025192602727, 146.4269663228569 -17.65064829709154, 146.4285949635457 -17.57410551245941))",True,False,0.0121685291948718,0.012168529194871798,113.83715887775811,6.269141776163958e-10,0.0063196233564102545,0.006319623356410257,0.0015208741474550156,124,124,0.0,1,4,0
257,257,"POLYGON ((146.5674179336259 -17.57673868186969, 146.6375910614654 -17.53973806607549, 146.7062457372549 -17.57925295827179, 146.7047608700517 -17.65579836948729, 146.6345494341118 -17.6928276201193, 146.5658611759227 -17.65328281010546, 146.5674179336259 -17.57673868186969))",False,False,0.01391737352564103,0.013917373525641031,1152.622809486901,4.15566363436014e-09,0.004570779025641026,0.004570779025641025,0.0012205997506709468,160,160,0.0,0,3,0
